RA,DEC,Xgal,Ygal,Xeq,Yeq,ABR,NAME
225.787537583,-20.3902016,19.212472235,36.0316542802,133.053726376,-26.8426235688,"SCO","Scorpius"
240.038118417,-20.3516178,8.47524795918,26.6055483057,120.560959847,-25.8242786668,"SCO","Scorpius"
345.112064417,-24.8250446,-17.6428790002,-68.7822695561,15.3551129989,-27.4135303796,"SCL","Sculptor"
345.940704306,-24.8042011,-17.4407488128,-69.473903268,14.5035973459,-27.3849211093,"SCL","Sculptor"
15.7639259167,-24.8729095,-10.7883804488,-89.6665652508,-16.2522033829,-27.4722311296,"SCL","Sculptor"
15.7567151944,-39.3726234,19.8923802681,-80.9047310561,-14.3533371899,-42.9650892917,"SCL","Sculptor"
345.446180306,-39.3127594,1.25793355276,-67.6171181832,13.268599211,-42.8893908854,"SCL","Sculptor"
345.4455585,-36.312767,-2.4999843174,-68.4379006227,13.6968266509,-39.7331623293,"SCL","Sculptor"
345.115167583,-36.3249741,-2.58796949472,-68.1931783694,14.0054703357,-39.749349884,"SCL","Sculptor"
270.369968417,-15.943572,-14.4800665315,3.81426655908,94.0565919661,-19.061652554,"SCT","Scutum"
270.986248,-15.8328123,-14.9147627028,3.30069424385,93.4861730802,-18.9100922122,"SCT","Scutum"
270.982936917,-11.866436,-18.7233863263,5.46000335078,94.7679859221,-14.2028061693,"SCT","Scutum"
270.976486194,-3.8336766,-26.3908732898,9.77809579374,96.2414689313,-4.59961424459,"SCT","Scutum"
270.6932125,-3.884223,-26.1812358248,10.0278839329,96.527461165,-4.66258351698,"SCT","Scutum"
270.3599415,-3.9444826,-25.9332712055,10.3210096344,96.8635515298,-4.73770622767,"SCT","Scutum"
225.191535917,-2.7241998,4.72955142757,50.6054980476,141.110662158,-3.63629944426,"SER1","Scutum"
225.190941806,-1.7242392,3.83529231525,51.3280337692,141.193621143,-2.3018456724,"SER1","Scutum"
225.190348583,-0.7242788,2.93613546801,52.0396686762,141.239531775,-0.966978285782,"SER1","Scutum"
225.190200806,-0.4742887,2.71058056125,52.2158306223,141.245219764,-0.63322458604,"SER1","Scutum"
225.189607583,0.5256718,1.80529604107,52.9133154681,141.244815925,0.701826494723,"SER1","Scutum"
225.189014417,1.5256323,0.895087041088,53.5990409007,141.207359615,2.03675741323,"SER1","Scutum"
225.188421194,2.5255928,-0.020084033345,54.272598782,141.132853058,3.37133080411,"SER1","Scutum"
225.187827083,3.525553,-0.940272637285,54.9335643537,141.021301832,4.70530886512,"SER1","Scutum"
225.187231083,4.5255132,-1.865555721,55.5814959596,140.872714259,6.03845453557,"SER1","Scutum"
225.186633083,5.5254736,-2.79603448252,56.2159333763,140.687100469,7.37053051522,"SER1","Scutum"
225.186034194,6.5254335,-3.7318365835,56.8363967753,140.464472323,8.70129814799,"SER1","Scutum"
225.185432417,7.525393,-4.67311708416,57.4423910432,140.204847085,10.0305197629,"SER1","Scutum"
225.184827806,8.5253534,-5.62006602319,58.0334020326,139.908242417,11.3579590616,"SER1","Scutum"
225.184219417,9.5253124,-6.57290447173,58.6088963814,139.57468066,12.6833747939,"SER1","Scutum"
225.183608083,10.5252714,-7.53189680718,59.1683241404,139.204184136,14.0065303282,"SER1","Scutum"
225.182992917,11.5252314,-8.4973471307,59.711119865,138.796779422,15.3271882927,"SER1","Scutum"
225.182373,12.5251894,-9.46960009092,60.236700587,138.352497553,16.6451057621,"SER1","Scutum"
225.181748417,13.5251474,-10.449053176,60.744471316,137.871369356,17.9600460587,"SER1","Scutum"
225.181119,14.5251064,-11.4361523731,61.2338246201,137.353428906,19.2717708387,"SER1","Scutum"
225.180482917,15.5250635,-12.4313900705,61.7041428969,136.798716647,20.5800363759,"SER1","Scutum"
225.179842,16.5250206,-13.4353192033,62.1548010063,136.207270088,21.8846046393,"SER1","Scutum"
225.1791935,17.5249767,-14.4485396133,62.5851726551,135.579135235,23.1852336501,"SER1","Scutum"
225.178537417,18.5249329,-15.4717083773,62.9946304136,134.914357246,24.4816835588,"SER1","Scutum"
225.177874583,19.524889,-16.505533207,63.382550027,134.212984257,25.7737122778,"SER1","Scutum"
225.177202194,20.5248451,-17.550767608,63.7483195599,133.47507029,27.0610778601,"SER1","Scutum"
225.176522306,21.5247993,-18.6082105924,64.0913365792,132.70066973,28.3435349144,"SER1","Scutum"
225.175831806,22.5247517,-19.6786970062,64.4110234128,131.889843011,29.6208404658,"SER1","Scutum"
225.175132806,23.5247078,-20.7631016269,64.7068247855,131.042644502,30.8927573965,"SER1","Scutum"
225.174421306,24.5246582,-21.8622989694,64.9782171174,130.159149438,32.1590295247,"SER1","Scutum"
225.173699417,25.5246105,-22.9771962233,65.224713216,129.239416499,33.4194211084,"SER1","Scutum"
225.240101806,25.5335388,-23.0368442624,65.1713004335,129.17671156,33.4246565661,"SER1","Scutum"
225.273301083,25.5380573,-23.066721052,65.1446019335,129.145306876,33.4273430913,"SER1","Scutum"
225.339711194,25.5471973,-23.1265851753,65.0912065319,129.082385893,33.4328451186,"SER1","Scutum"
225.406126,25.5564766,-23.1865907788,65.0378226868,129.019323091,33.4385224702,"SER1","Scutum"
225.472537,25.5658894,-23.2467248697,64.9844561736,128.956130956,33.4443685249,"SER1","Scutum"
225.538962417,25.5754356,-23.3070008022,64.9310917388,128.892794753,33.4503814202,"SER1","Scutum"
225.6053925,25.5851097,-23.3674049947,64.877736273,128.829327701,33.4565550315,"SER1","Scutum"
225.671817806,25.5949097,-23.4279280348,64.8243972361,128.76573949,33.4628876044,"SER1","Scutum"
225.738259306,25.6048355,-23.4885853224,64.7710570597,128.702013114,33.4693770371,"SER1","Scutum"
225.804705583,25.6148796,-23.5493598112,64.717723574,128.638165023,33.4760148524,"SER1","Scutum"
225.871148083,25.6250401,-23.6102428815,64.6644035262,128.574204079,33.482799349,"SER1","Scutum"
225.937605917,25.6353188,-23.6712506696,64.6110813362,128.510113003,33.4897309849,"SER1","Scutum"
240.004070306,25.6457062,-33.8764881598,52.4641485337,116.668726317,32.3396484357,"SER1","Scutum"
240.070528,25.6562004,-33.9340990052,52.4081349243,116.602784868,32.3473814692,"SER1","Scutum"
240.120382306,25.6641407,-33.9773735456,52.3661281463,116.553258349,32.3532652741,"SER1","Scutum"
240.121248194,24.6642113,-32.9475816706,52.0805040081,117.36190201,31.1333967867,"SER1","Scutum"
240.122102694,23.6642799,-31.9260872044,51.7785306411,118.138585323,29.9086445872,"SER1","Scutum"
240.122943917,22.6643448,-30.9125324655,51.4604703283,118.88328653,28.6792108056,"SER1","Scutum"
240.123771694,21.6644115,-29.9065725041,51.1265942903,119.595978351,27.4453055381,"SER1","Scutum"
240.057273917,21.6538334,-29.8479970102,51.1826966515,119.662567311,27.4366001438,"SER1","Scutum"
240.0074005,21.6459675,-29.804119983,51.2247878809,119.712457714,27.430154355,"SER1","Scutum"
240.0082035,20.6460323,-28.8051063146,50.8752974232,120.393284693,26.1915876906,"SER1","Scutum"
240.008995083,19.6460934,-27.8130335644,50.5105029832,121.042027072,24.9489448362,"SER1","Scutum"
240.009777083,18.6461544,-26.8275781754,50.1306929944,121.658660662,23.7024316642,"SER1","Scutum"
240.0105515,17.6462154,-25.8484241938,49.7361586305,122.243164664,22.4522491047,"SER1","Scutum"
240.011316306,16.6462746,-24.8752629784,49.3271970509,122.795524088,21.1985953433,"SER1","Scutum"
240.012071583,15.6463346,-23.9078047565,48.9041075333,123.315720683,19.9416733951,"SER1","Scutum"
240.078613306,15.6568422,-23.9671183057,48.8485953477,123.24890724,19.9516378288,"SER1","Scutum"
240.145166417,15.6674557,-24.0265229488,48.7930983418,123.182021519,19.9617331937,"SER1","Scutum"
240.178442,15.6728001,-24.056253553,48.7653593792,123.148557442,19.966827616,"SER1","Scutum"
240.179210694,14.6728621,-23.0944295221,48.3288838889,123.636633543,18.7074057997,"SER1","Scutum"
240.179971694,13.6729231,-22.1377351041,47.8789279041,124.092566027,17.4451123264,"SER1","Scutum"
240.180725083,12.6729841,-21.1859234357,47.4157898984,124.516341008,16.1801463618,"SER1","Scutum"
240.181474694,11.6730442,-20.2387634145,46.9397633059,124.907942941,14.9127041078,"SER1","Scutum"
240.182218583,10.6731043,-19.2960362375,46.4511461906,125.267361974,13.6429838942,"SER1","Scutum"
240.182956694,9.6731634,-18.3575375653,45.9502320236,125.594588211,12.3711811967,"SER1","Scutum"
240.183691,8.6732225,-17.423081186,45.4373109856,125.889610148,11.0974936452,"SER1","Scutum"
240.1844215,7.6732812,-16.4924926042,44.9126714278,126.152419611,9.82211686441,"SER1","Scutum"
240.185148194,6.6733398,-15.5656121784,44.3765987675,126.383009213,8.54524710242,"SER1","Scutum"
240.185871083,5.673398,-14.6422935384,43.8293744771,126.581372705,7.2670796044,"SER1","Scutum"
240.186592083,4.6734562,-13.7224058023,43.2712748126,126.747502831,5.9878102743,"SER1","Scutum"
240.187311194,3.6735139,-12.8058287561,42.7025730867,126.881395302,4.70763373557,"SER1","Scutum"
240.253953917,3.6842916,-12.8656531428,42.6504082082,126.816116264,4.7206462045,"SER1","Scutum"
240.320594806,3.6951654,-12.9255445175,42.5982666825,126.75081466,4.73377769771,"SER1","Scutum"
240.370573,3.7033811,-12.9705035739,42.5591754102,126.70182515,4.74370093124,"SER1","Scutum"
240.371307417,2.7034419,-12.0570342645,41.9811605539,126.804241197,3.46342294897,"SER1","Scutum"
240.372041694,1.7035023,-11.1466513782,41.3931083297,126.874468842,2.18262348552,"SER1","Scutum"
240.372776,0.7035627,-10.2392713402,40.7952775567,126.912506457,0.901497535797,"SER1","Scutum"
240.3735085,-0.2963768,-9.33481952109,40.1879239812,126.918355342,-0.379760346754,"SER1","Scutum"
240.374240917,-1.2963164,-8.43323384842,39.5712954106,126.892014326,-1.66095602995,"SER1","Scutum"
240.374975194,-2.2962558,-7.53446248171,38.945635092,126.833482987,-2.94189471559,"SER1","Scutum"
240.3757095,-3.2961955,-6.63845911381,38.3111842866,126.742765446,-4.22238261391,"SER1","Scutum"
240.375892583,-3.54618,-6.41488643092,38.1512264693,126.715057866,-4.54241076414,"SER1","Scutum"
240.309206,-3.5571311,-6.35539172828,38.2004208571,126.777877471,-4.55719129659,"SER1","Scutum"
240.242519417,-3.5679886,-6.29596044776,38.249635352,126.840691586,-4.57185720689,"SER1","Scutum"
240.175840417,-3.5787475,-6.23660269535,38.2988668189,126.90349361,-4.58640195199,"SER1","Scutum"
240.109151806,-3.5894082,-6.17730526271,38.3481295195,126.966300122,-4.60082618681,"SER1","Scutum"
240.042461417,-3.5999653,-6.11807879352,38.3974203689,127.029104334,-4.61512284841,"SER1","Scutum"
240.025796917,-3.602587,-6.10329075585,38.4097413387,127.044797163,-4.6186751987,"SER1","Scutum"
225.9591055,-3.6130106,4.89323212881,49.409031526,140.297919931,-4.81118640105,"SER1","Scutum"
225.892413083,-3.6233234,4.95678942763,49.4491658468,140.358160151,-4.82583735512,"SER1","Scutum"
225.825729417,-3.6335213,5.02026002185,49.4893178233,140.418390145,-4.84034118807,"SER1","Scutum"
225.759035083,-3.6436038,5.08365936197,49.5295017615,140.478628058,-4.85469742679,"SER1","Scutum"
225.692340917,-3.6535664,5.14697466285,49.5697133002,140.538864632,-4.86889984909,"SER1","Scutum"
225.625656083,-3.6634042,5.21019413208,49.6099496027,140.599092218,-4.88294171681,"SER1","Scutum"
225.55896,-3.6731179,5.27333525916,49.6502248941,140.659329874,-4.89682416655,"SER1","Scutum"
225.492262806,-3.6827028,5.3363856399,49.6905355007,140.71956903,-4.91054070768,"SER1","Scutum"
225.425574306,-3.6921544,5.39933330683,49.7308778815,140.779801411,-4.92408511405,"SER1","Scutum"
225.358876194,-3.7014728,5.46219337447,49.7712650519,140.84004405,-4.93745768669,"SER1","Scutum"
225.292176194,-3.7106535,5.52495558388,49.8116949518,140.900290598,-4.9506522238,"SER1","Scutum"
225.225486806,-3.7196925,5.58760619488,49.8521618133,140.960530245,-4.96366311519,"SER1","Scutum"
225.192130083,-3.72416,5.6189037901,49.872419611,140.990662132,-4.97010141,"SER1","Scutum"
270.006734806,-0.0085003,-29.4557062004,12.7448076011,97.4083860644,-0.010219237679,"SER2","Scutum"
270.073398583,0.0036491,-29.5061717071,12.6857078169,97.339973293,0.0043864957418,"SER2","Scutum"
270.140052806,0.0157954,-29.5566043599,12.6266039319,97.2715586267,0.0189849878774,"SER2","Scutum"
270.206718417,0.0279388,-29.6070165801,12.5674755381,97.2031205851,0.0335764846414,"SER2","Scutum"
270.273384083,0.0400738,-29.6573965354,12.5083309453,97.1346708211,0.0481543830651,"SER2","Scutum"
270.340040194,0.0521948,-29.7077333181,12.4491767285,97.0662192316,0.0627119641947,"SER2","Scutum"
270.356706583,0.0552235,-29.7203136176,12.4343832241,97.0491020941,0.0663489517217,"SER2","Scutum"
270.355899806,1.0551502,-30.6645136663,12.9567180707,97.0369238127,1.26769801561,"SER2","Scutum"
270.355091083,2.0550768,-31.6076839799,13.4764113817,97.0013208339,2.46890467051,"SER2","Scutum"
270.354282417,3.0550034,-32.5498281905,13.9933399658,96.9422895172,3.66983085529,"SER2","Scutum"
270.420951806,3.0671062,-32.6004937253,13.9338485812,96.8730468549,3.68392271364,"SER2","Scutum"
270.487611806,3.0791872,-32.6511091219,13.8743459253,96.8038051227,3.69798534294,"SER2","Scutum"
270.529281583,3.0867271,-32.6827256929,13.8371393703,96.760517145,3.70675998439,"SER2","Scutum"
270.528474806,4.0866542,-33.6241316235,14.3509982243,96.6774853244,4.9068761789,"SER2","Scutum"
270.528070417,4.5866175,-34.0944450844,14.6068228676,96.6272014567,5.50673247185,"SER2","Scutum"
270.461399083,4.5745492,-34.0436921509,14.6664460901,96.6967768229,5.49291138004,"SER2","Scutum"
270.394737194,4.5624599,-33.9929011431,14.7260411465,96.766335169,5.47906207528,"SER2","Scutum"
270.353067417,4.554893,-33.9611305936,14.7632842579,96.8098116813,5.47039152581,"SER2","Scutum"
270.352253,5.5548191,-34.9007331071,15.2727723801,96.6922048167,6.67001112715,"SER2","Scutum"
270.351640694,6.3047633,-35.6047787579,15.6528007775,96.5886199792,7.56923123182,"SER2","Scutum"
270.418314,6.3168669,-35.6557652205,15.5931349021,96.5187351956,7.58283383948,"SER2","Scutum"
270.484979583,6.328949,-35.7067032244,15.5334589582,96.4488526242,7.5964080727,"SER2","Scutum"
270.551654806,6.3410082,-35.7576017562,15.4737551664,96.378954763,7.60995203214,"SER2","Scutum"
270.618331917,6.3530402,-35.8084521622,15.4140290583,96.3090501898,7.62346068601,"SER2","Scutum"
270.6849995,6.3650389,-35.8592419354,15.3542888795,96.2391515023,7.63692689915,"SER2","Scutum"
270.751680417,6.3770051,-35.9099853657,15.294512528,96.1692352522,7.65035133771,"SER2","Scutum"
270.763904583,6.3791943,-35.9192810343,15.2835511537,96.156417691,7.65280669254,"SER2","Scutum"
270.830575917,6.3911123,-35.9699454319,15.2237521863,96.0865080611,7.66617040177,"SER2","Scutum"
270.897260694,6.4029889,-36.0205551507,15.163912566,96.0165821439,7.67948172165,"SER2","Scutum"
270.963945417,6.4148197,-36.0710980488,15.104043455,95.9466544245,7.69273559139,"SER2","Scutum"
270.968399,6.4156075,-36.0744705559,15.1000436544,95.941984294,7.69361788023,"SER2","Scutum"
270.969194417,5.415678,-35.134778292,14.5932504302,96.078770166,6.49595700433,"SER2","Scutum"
270.969986,4.4157481,-34.1940059859,14.083440951,96.1922937156,5.29755495148,"SER2","Scutum"
270.970775583,3.415818,-33.2521453471,13.5707355232,96.2825566591,4.09854946796,"SER2","Scutum"
270.971565194,2.4158878,-32.3091908162,13.0552536645,96.3495599171,2.89907810544,"SER2","Scutum"
270.971761694,2.1659052,-32.0732801501,12.9259644425,96.3626776344,2.59915353527,"SER2","Scutum"
270.905088417,2.1540802,-32.0231895043,12.9855995003,96.4317623239,2.58527346924,"SER2","Scutum"
270.838417083,2.1422086,-31.9730317109,13.0451989354,96.5008368601,2.57133434245,"SER2","Scutum"
270.771757083,2.1302955,-31.9228170988,13.1047560633,96.5698913019,2.55734220835,"SER2","Scutum"
270.705085806,2.118341,-31.8725325644,13.1642931607,96.6389488233,2.54329726794,"SER2","Scutum"
270.6884155,2.115346,-31.8599501711,13.1791750591,96.6562144181,2.53977789493,"SER2","Scutum"
270.689214694,1.1154177,-30.9161566769,12.6599823837,96.6930886126,1.33930057782,"SER2","Scutum"
270.690013917,0.1154895,-29.9712962367,12.1382210546,96.7066288863,0.138673226816,"SER2","Scutum"
270.690811194,-0.8844388,-29.0253683104,11.6140131081,96.6968383015,-1.06196671135,"SER2","Scutum"
270.691610306,-1.8843669,-28.0783785246,11.0874746797,96.6637134228,-2.26248118996,"SER2","Scutum"
270.692411417,-2.8842952,-27.1303320016,10.5587245977,96.6072539151,-3.46273297997,"SER2","Scutum"
270.6932125,-3.884223,-26.1812358248,10.0278839329,96.527461165,-4.66258351698,"SER2","Scutum"
270.626567806,-3.8962176,-26.1317523652,10.0865589544,96.5947014312,-4.67753140872,"SER2","Scutum"
270.559909806,-3.9082458,-26.0822045709,10.1452148291,96.6619389635,-4.69252360848,"SER2","Scutum"
270.493251806,-3.9203022,-26.0326051971,10.2038413662,96.7291605643,-4.70755354316,"SER2","Scutum"
270.426601417,-3.9323814,-25.9829637544,10.2624339429,96.7963588864,-4.72261468324,"SER2","Scutum"
270.3599415,-3.9444826,-25.9332712055,10.3210096344,96.8635515298,-4.73770622767,"SER2","Scutum"
270.360754,-4.9444089,-24.9839804598,9.78725329182,96.7585938285,-5.93769370745,"SER2","Scutum"
270.3615685,-5.944335,-24.0336972096,9.25156861714,96.6302046572,-7.13699395531,"SER2","Scutum"
270.362386694,-6.9442606,-23.0824357392,8.71407197453,96.4783798331,-8.33546815886,"SER2","Scutum"
270.363208806,-7.9441862,-22.1302105505,8.17488031422,96.3031159685,-9.53297836301,"SER2","Scutum"
270.364032694,-8.9441109,-21.1770378901,7.6341132078,96.1044117229,-10.7293848474,"SER2","Scutum"
270.364862417,-9.9440355,-20.2229374919,7.0918829688,95.8822585404,-11.9245496606,"SER2","Scutum"
270.365697917,-10.9439602,-19.2679288839,6.54830584751,95.636651528,-13.1183340198,"SER2","Scutum"
270.366539,-11.9438839,-18.3120342144,6.00349859372,95.3675856591,-14.3105974018,"SER2","Scutum"
270.367385917,-12.9438066,-17.3552761873,5.45757662189,95.0750546011,-15.5012003736,"SER2","Scutum"
270.368238417,-13.9437294,-16.3976774463,4.91065492446,94.7590515289,-16.6900045853,"SER2","Scutum"
270.369098694,-14.9436512,-15.4392652389,4.36284713142,94.4195671999,-17.8768687358,"SER2","Scutum"
270.369968417,-15.943572,-14.4800665315,3.81426655908,94.0565919661,-19.061652554,"SER2","Scutum"
270.303319917,-15.9556875,-14.4327939331,3.86961813664,94.1181320907,-19.0782309791,"SER2","Scutum"
270.236679083,-15.9678154,-14.3854882901,3.92493318763,94.1796407534,-19.0948288006,"SER2","Scutum"
270.170023,-15.9799557,-14.3381373571,3.98023295174,94.241140629,-19.1114467975,"SER2","Scutum"
270.103363,-15.9921026,-14.2907527798,4.03551000517,94.3026226251,-19.1280777299,"SER2","Scutum"
270.036708806,-16.0042496,-14.2433460237,4.09075882629,94.3640795306,-19.1447135784,"SER2","Scutum"
255.970041306,-16.0163994,-6.01586376637,16.7657835621,108.090393012,-19.6834691131,"SER2","Scutum"
255.903368,-16.0285416,-5.9628371203,16.8161096944,108.149105743,-19.700951767,"SER2","Scutum"
255.836702306,-16.0406761,-5.90980012631,16.8664003206,108.207793026,-19.7184306205,"SER2","Scutum"
255.770021417,-16.0527992,-5.85674177662,16.9166775271,108.266478406,-19.7359021138,"SER2","Scutum"
255.720012694,-16.061882,-5.81694336787,16.9543675307,108.310480653,-19.7489979315,"SER2","Scutum"
255.653324083,-16.0739746,-5.76386911269,17.0046113798,108.369149265,-19.7664429495,"SER2","Scutum"
255.586643194,-16.0860443,-5.7107983947,17.0548290345,108.427799098,-19.7838656846,"SER2","Scutum"
255.519947083,-16.0980892,-5.65771843943,17.1050415554,108.486453051,-19.8012647696,"SER2","Scutum"
255.453247083,-16.1101055,-5.60463984163,17.1552414768,108.545101964,-19.8186351127,"SER2","Scutum"
255.386554694,-16.1220875,-5.55157503789,17.2054224164,108.603737388,-19.8359692997,"SER2","Scutum"
255.319845194,-16.1340332,-5.49851018339,17.2556070244,108.662383981,-19.8532659144,"SER2","Scutum"
255.286495194,-16.1399899,-5.47198710136,17.2806926383,108.691701906,-19.8618965799,"SER2","Scutum"
255.285640694,-15.1400671,-6.37826856024,17.9123434274,109.126118716,-18.6443063947,"SER2","Scutum"
255.284791917,-14.1401424,-7.28534565026,18.5401669863,109.532813724,-17.4242329797,"SER2","Scutum"
255.283952694,-13.1402168,-8.19320181813,19.164017449,109.911782522,-16.2018427941,"SER2","Scutum"
255.283119194,-12.1402912,-9.10181812623,19.7837545189,110.263028222,-14.9773020895,"SER2","Scutum"
255.282293306,-11.1403646,-10.0111836186,20.3992327831,110.586549034,-13.7507742405,"SER2","Scutum"
255.281471306,-10.1404381,-10.9212845398,21.0103092314,110.882347911,-12.5224250461,"SER2","Scutum"
255.348156,-10.1285162,-10.9755717342,20.9576490048,110.820219221,-12.5059981435,"SER2","Scutum"
255.414846417,-10.1165543,-11.0298767853,20.9049774952,110.758077773,-12.4895273077,"SER2","Scutum"
255.481533083,-10.104557,-11.0841893435,20.8523004422,110.695931536,-12.4730184555,"SER2","Scutum"
255.548208194,-10.0925303,-11.1384988764,20.7996212581,110.633786466,-12.4564791751,"SER2","Scutum"
255.614891083,-10.0804739,-11.1928182319,20.7469227678,110.571623622,-12.4399085947,"SER2","Scutum"
255.681572,-10.0683928,-11.2471365152,20.6942107444,110.509451164,-12.4233131219,"SER2","Scutum"
255.698232694,-10.0653696,-11.2607090778,20.681038372,110.493915354,-12.419161755,"SER2","Scutum"
255.699068083,-11.0652943,-10.349444528,20.072375205,110.201463356,-13.6465781661,"SER2","Scutum"
255.699626917,-11.7319136,-9.7423120444,19.6641827796,109.991160487,-14.4638689935,"SER2","Scutum"
255.766305917,-11.7198076,-9.79630635998,19.612099195,109.929881607,-14.4470043726,"SER2","Scutum"
255.78298,-11.7167768,-9.80980816439,19.5990721797,109.914556025,-14.4427836843,"SER2","Scutum"
255.782138806,-10.7168531,-10.7208556011,20.2101498987,110.224723074,-13.2167334877,"SER2","Scutum"
255.781583806,-10.0502338,-11.3285999509,20.6151172872,110.416177688,-12.3983844126,"SER2","Scutum"
255.848245583,-10.0381098,-11.3828891554,20.5623730157,110.353989857,-12.3817502505,"SER2","Scutum"
255.914917,-10.0259724,-11.4371745108,20.5095980724,110.291777818,-12.3651047798,"SER2","Scutum"
255.9815865,-10.0138283,-11.491442402,20.4567988743,110.229551082,-12.3484565293,"SER2","Scutum"
270.0482445,-10.0016804,-19.9916690229,7.36338352473,96.1893939644,-12.0001965238,"SER2","Scutum"
270.081581083,-9.9956055,-20.0160510947,7.33482039365,96.1570744497,-11.9922203168,"SER2","Scutum"
270.0807495,-8.9956818,-20.9692937658,7.87815945518,96.3811878884,-10.7965288848,"SER2","Scutum"
270.079921694,-7.9957566,-21.9216372341,8.41997890481,96.5817757856,-9.59958335186,"SER2","Scutum"
270.079097694,-6.995832,-22.8730616341,8.9601605615,96.7588419386,-8.40152547815,"SER2","Scutum"
270.078277583,-5.9959068,-23.8235519381,9.49858758191,96.9123901515,-7.2024929188,"SER2","Scutum"
270.077459306,-4.9959807,-24.7730927913,10.0351442967,97.0424256047,-6.00262429448,"SER2","Scutum"
270.076644917,-3.9960551,-25.7216714164,10.56970971,97.1489485041,-4.80206009977,"SER2","Scutum"
270.009979194,-4.0082045,-25.6718000011,10.6281883831,97.2160717699,-4.81723027367,"SER2","Scutum"
255.943313583,-4.0203514,-16.9496752222,24.0282194338,111.425155216,-4.96716183385,"SER2","Scutum"
255.942501083,-3.0204258,-17.8661977134,24.6012754417,111.522883564,-3.73232785978,"SER2","Scutum"
255.9416885,-2.0204995,-18.7834069735,25.1688464324,111.593084499,-2.49700127563,"SER2","Scutum"
255.940879806,-1.0205733,-19.7013261314,25.7307720178,111.635753443,-1.2613444749,"SER2","Scutum"
255.940069194,-0.0206471,-20.6199769711,26.2869000392,111.650895594,-0.0255187359461,"SER2","Scutum"
135.689927083,-0.5670585,122.469001809,36.7476580609,-142.055614547,-0.759029411027,"SEX","Sextans"
135.693227806,6.4327669,124.110108468,41.729364756,-141.29207211,8.60000789393,"SEX","Sextans"
150.858401306,6.3377299,99.45704501,55.5745827726,-154.864151019,8.88599143737,"SEX","Sextans"
150.8566475,-0.6622211,99.899702663,50.2594958616,-155.709793276,-0.929790128278,"SEX","Sextans"
150.855142583,-6.662179,100.141633276,45.3527516487,-154.771415209,-9.3393929729,"SEX","Sextans"
150.853860917,-11.6621428,100.133374404,41.0634010651,-152.819605126,-16.2953256357,"SEX","Sextans"
135.684684806,-11.566781,119.182019452,28.3732667343,-139.560493498,-15.4204797976,"SEX","Sextans"
45.3891121944,-1.3029516,-116.479261736,-68.2209888368,-50.0758634226,-1.47603295672,"TAU","Taurus"
45.3901989167,0.4469725,-118.602731982,-66.609953686,-50.0857320031,0.506358660845,"TAU","Taurus"
45.3964274167,10.3632069,-129.784939836,-56.7470186361,-49.4705083518,11.7222541086,"TAU","Taurus"
45.4024823056,19.4461136,-138.110395851,-46.82456885,-47.9024679794,21.911542275,"TAU","Taurus"
45.4860415,19.4343338,-138.219245995,-46.7921551312,-47.9920338843,21.8999679178,"TAU","Taurus"
45.4951111944,31.1003609,-145.416910138,-33.2207043644,-44.5488970975,34.7504113815,"TAU","Taurus"
60.6324625,30.921875,-161.043182583,-23.5966302276,-59.080560896,35.0550501177,"TAU","Taurus"
60.6317859167,30.2552605,-161.037342843,-24.3294994549,-59.4005072179,34.3214337078,"TAU","Taurus"
60.8823561944,30.2123089,-161.282598191,-24.1785669222,-59.6593157847,34.2834996269,"TAU","Taurus"
60.8808316944,28.7124405,-161.234903901,-25.8233670044,-60.3550461001,32.6270367489,"TAU","Taurus"
90.0152601944,28.509243,178.270669476,3.90727224573,-87.8510048129,33.73691466,"TAU","Taurus"
90.0147380833,28.0092907,177.958712375,3.51444188534,-88.1841496025,33.1637718606,"TAU","Taurus"
90.0096025,22.8430862,174.502272633,-0.471199405469,-91.2790613801,27.1866709885,"TAU","Taurus"
75.8262529167,22.8764725,-176.330801078,-17.5687807118,-77.5461876099,26.6241547156,"TAU","Taurus"
75.8217988056,18.0435486,171.778638014,-21.5685935346,-79.4891518692,21.0717085756,"TAU","Taurus"
75.8884778056,18.0314159,171.77572385,-21.497047724,-79.5605705729,21.0597457833,"TAU","Taurus"
75.8836913056,12.5318508,165.732705214,-25.6693788264,-81.2100580005,14.6790867118,"TAU","Taurus"
75.7170038056,12.5621548,165.721364806,-25.8533298096,-81.0310256151,14.7107654324,"TAU","Taurus"
75.7195764167,15.5619202,169.078192003,-23.619633479,-80.2054530746,18.1971458573,"TAU","Taurus"
75.4528155,15.6101446,169.074595218,-23.9097936532,-79.9191460133,18.2459431283,"TAU","Taurus"
75.4532475,16.1101055,169.625262715,-23.5262066431,-79.764411539,18.8251819218,"TAU","Taurus"
75.0863519167,16.175499,169.620498635,-23.9242551872,-79.3709773045,18.8908309912,"TAU","Taurus"
75.0859284167,15.6755352,169.066091168,-24.3089002548,-79.5255749478,18.3119470374,"TAU","Taurus"
60.7356019167,15.7364635,-158.1501857,-39.9704675753,-64.7388701294,18.0415156145,"TAU","Taurus"
60.7234906944,0.2375014,139.14700874,-51.7387322744,-66.6600172824,0.273335834765,"TAU","Taurus"
45.6901936944,0.4037257,-119.163343455,-66.482677555,-50.4125927093,0.4574867624,"TAU","Taurus"
45.6890388056,-1.3461887,-117.057314134,-68.0934558781,-50.4017086778,-1.52541295367,"TAU","Taurus"
